actor_id,name,birth,agency,sns,image,work1,work2,work3,work4,work5
224,하도권,1977.03.03,,http://www.instagram.com/hadokwon2018,actor_images\8053.gif," 〈캐빈〉
2025.11.27 ~ 2026.03.01
et theatre 1 (이티 씨어터 원)
마이클 역","시네마틱 오페라 〈메러디스〉 - 성남
2025.06.06 ~ 2025.06.08
성남아트센터 오페라하우스
라루 선장 역","화이트래빗 레드래빗(WHITE RABBIT RED RABBIT)
2025.04.30 ~ 2025.05.25
세종문화회관 S씨어터
배우 역","［야놀자 특가］  〈스윙 데이즈_암호명 A〉
2025.01.21 ~ 2025.01.31
충무아트센터 대극장
황만용 역","스윙 데이즈_암호명 A
2024.11.19 ~ 2025.02.09
충무아트센터 대극장
황만용 역"
225,박호산,1972.10.18,더프로액터스,http://cafe.daum.net/721018,actor_images\3713.jpg," 〈캐빈〉
2025.11.27 ~ 2026.03.01
et theatre 1 (이티 씨어터 원)
마이클 역","연극 〈아무 일도 없었던 듯〉
2025.10.16 ~ 2025.10.19
모두예술극장
경수 역","［놀라운 특가］ 연극 〈아마데우스〉 비지정석
2025.09.24 ~ 2025.11.23
홍익대 대학로 아트센터 대극장
안토니오 살리에리 역","연극 〈아마데우스〉
2025.09.16 ~ 2025.11.23
홍익대 대학로 아트센터 대극장
안토니오 살리에리 역","연극 〈물의 소리〉
2025.08.29 ~ 2025.09.28
예그린씨어터
이동호 역"
226,윤석원,,,http://cafe.daum.net/onetuck.ysw,actor_images\3715.gif," 〈말리〉
2025.12.20 ~ 2026.02.15
백암아트홀
우진 역"," 〈캐빈〉
2025.11.27 ~ 2026.03.01
et theatre 1 (이티 씨어터 원)
마이클 역","브로드웨이 42번가 - 부산
2025.10.17 ~ 2025.10.19
드림씨어터
팻 대닝 역"," 브로드웨이 42번가 -울산
2025.09.26 ~ 2025.09.28
HD아트센터 대공연장
팻 대닝 역"," 〈설공찬〉
2025.09.09 ~ 2025.10.26
KT&G 상상마당 대치아트홀
석산 역"
227,유승현,1985.06.19,,http://www.instagram.com/arthus_artists,actor_images\7085.gif," 〈캐빈〉
2025.11.27 ~ 2026.03.01
et theatre 1 (이티 씨어터 원)
데이 역"," 〈라흐마니노프〉
2025.09.20 ~ 2025.12.14
예스24스테이지 1관
라흐마니노프 역","리틀잭
2025.06.28 ~ 2025.09.21
예스24아트원 2관
잭 피셔 역","2025  〈종의 기원〉 콘서트
2025.04.20 ~ 2025.04.20
성신여대 운정그린캠퍼스 대강당
한유진 역","음악극 〈노베첸토〉
2025.03.19 ~ 2025.06.08
예스24스테이지 2관
나영 역"
228,김상민,1999.01.29,,http://www.instagram.com/meeeen_s/,actor_images\55721.gif,"세상에 없는 이노래가
2025.05.15 ~ 2025.06.15
대학로 아트포레스트 2관
란 역"," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
민준 역","고스트 베이커리
2024.12.19 ~ 2025.02.23
두산아트센터 연강홀
구청직원 외 역","사형수는 울었다
2024.07.18 ~ 2024.08.04
스타스테이지
성찬 역","귀환
2019.10.22 ~ 2019.12.01
올림픽공원 우리금융아트홀
앙상블"
229,강동철,1990.02.08,,http://www.instagram.com/popera_dongchul,actor_images\56225.gif," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
정서 역",,,,
230,공민규,1990.11.27,,http://www.instagram.com/ithingboy,actor_images\55344.gif," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
정서 역","어서 오세요, 휴남동 서점입니다
2025.03.01 ~ 2025.03.31
루미나아트홀
승우 역",,,
231,김여진,,,,actor_images\43125.gif," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
영주 역"," 썸데이 - 춘천
2024.12.24 ~ 2024.12.29
춘천 봄내극장
유지해 역","썸데이 - 대구
2024.10.03 ~ 2024.11.15
송죽씨어터
유지해 역","썸데이 - 춘천
2024.09.14 ~ 2024.09.18
춘천 봄내극장
유지해 역","은밀한 연애
2024.08.21 ~ 2025.08.17
시윤아트홀
여자 역"
232,임영식,,,,actor_images\1998.jpg," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
정서 역","어서 오세요, 휴남동 서점입니다
2025.03.01 ~ 2025.03.31
루미나아트홀
정서 역","이방인
2024.08.23 ~ 2024.09.22
산울림 소극장
변호사 역","차차차원이 다다른 차원
2023.03.16 ~ 2023.03.18
금나래갤러리","산울림 편지 콘서트
2022.12.16 ~ 2022.12.31
산울림 소극장"
233,엄정욱,1986.04.02,,http://www.instagram.com/jungook042,actor_images\56224.gif,"명성황후 30주년 기념 공연 - 부산
2025.07.18 ~ 2025.07.20
동서대학교 소향씨어터 신한카드홀
앙상블","명성황후 30주년 기념 공연 - 광주
2025.05.09 ~ 2025.05.10
광주예술의전당 대극장
앙상블","명성황후 30주년 기념 공연 - 대전
2025.05.02 ~ 2025.05.04
대전예술의전당 아트홀
앙상블","명성황후 30주년 기념 공연 - 의정부
2025.04.25 ~ 2025.04.27
의정부예술의전당 대극장
앙상블","명성황후 30주년 기념 공연 - 용인
2025.04.18 ~ 2025.04.20
용인포은아트홀
앙상블"
234,류하륜,1995.01.16,,https://www.instagram.com/haryun_ryoo,actor_images\53384.gif," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
민준 역","발레판타지아 - 수원
2023.12.19 ~ 2023.12.19
경기아트센터 대극장","나의 장례식에 와줘
2023.10.04 ~ 2023.10.15
열린극장
류복길/황소팔 역","폭풍우 치는 밤에
2023.07.28 ~ 2023.08.20
성신여대 운정그린캠퍼스 대강당","결혼전야
2022.09.07 ~ 2022.09.18
대학로 선돌극장
문혁기 역"
235,한혜란,,,,actor_images\40594.gif," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
희주 역","장수탕 선녀님 - 서울숲
2025.03.15 ~ 2026.03.02
서울숲 씨어터 2관
엄마 역","장수탕 선녀님
2021.09.16 ~ 2025.03.03
서울숲 씨어터 2관
엄마 역","앤서니 브라운의 신비한 놀이터
2021.04.23 ~ 2021.08.29
신한카드 SOL 페이 스퀘어 드림홀
앨리스 역","아빠 사랑해요
2018.10.23 ~ 2019.03.03
신한카드 SOL 페이 스퀘어 드림홀"
236,서지아,,,,actor_images\33805.gif," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
영주 역","어서 오세요, 휴남동 서점입니다
2025.03.01 ~ 2025.03.31
루미나아트홀
영주 역","목마른 야채
2023.07.08 ~ 2023.07.09
씨어터조이
김선우 역","상대원연가 - 성남
2019.10.03 ~ 2019.10.03
성남아트센터 앙상블시어터
명희 역","로스트 가든 - 용인
2014.01.17 ~ 2014.02.16
용인포은아트홀
엘리자 역"
237,김재은,,,,actor_images\25575.gif," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
영주 역","어서 오세요, 휴남동 서점입니다
2025.03.01 ~ 2025.03.31
루미나아트홀
영주 역","오 당신이 잠든 사이 - 인천
2022.11.25 ~ 2022.11.26
동구문화체육센터 공연장
김정연 역","극적인 하룻밤
2021.09.30 ~ 2023.06.11
JS 아트홀
정시후 역","오 당신이 잠든 사이 - 군포
2019.12.24 ~ 2019.12.28
군포문화예술회관 철쭉홀(소공연장)
김정연 역"
238,최윤재,1999.06.26,,http://www.instagram.com/yoonjaechoi_,actor_images\55238.gif," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
민준 역","어서 오세요, 휴남동 서점입니다
2025.03.01 ~ 2025.03.31
루미나아트홀
정서 역",,,
239,김도경,1988.04.04,,http://www.instagram.com/act_dk_88,actor_images\55234.gif," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
승우 역","어서 오세요, 휴남동 서점입니다
2025.03.01 ~ 2025.03.31
루미나아트홀
승우 역",,,
240,지강혁,,,,actor_images\51174.gif," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
승우 역"," 〈연남동 빙굴빙굴 빨래방〉
2024.06.01 ~ 오픈런
대학로 스타시티 7층 후암씨어터
대주 역","나의 PS 파트너 - 부산
2023.01.05 ~ 2023.03.05
BNK부산은행 조은극장 1관
승준 역",,
241,한재우,1988.04.06,,http://www.instagram.com/jaewoodang_0101,actor_images\41065.gif," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
승우 역","어서 오세요, 휴남동 서점입니다
2025.03.01 ~ 2025.03.31
루미나아트홀
승우 역","왓 이프 - 제주
2024.12.24 ~ 2024.12.29
비인
차은유 역","왓 이프 - 전주
2024.11.08 ~ 2024.12.25
전주 한해랑아트홀
차은유 역","사형수는 울었다
2024.07.18 ~ 2024.08.04
스타스테이지
종환 역"
242,이정원,1996.02.15,,,actor_images\43020.gif,"창작  〈연가〉
2025.12.04 ~ 2025.12.31
지구인아트홀
이선영&정지혜 역"," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
희주 역","진짜나쁜소녀
2024.05.08 ~ 2024.10.31
JTN 아트홀 1관
황지희 역","메리골드
2018.06.02 ~ 2018.12.31
열린극장
보영 역",
243,염승윤,1992.02.16,,,actor_images\46099.gif,"음악극 〈브릴리언트〉
2025.08.04 ~ 2025.08.29
무하아트센터
황지훈 역"," 〈어서 오세요, 휴남동 서점입니다〉 - 서울
2025.04.01 ~ 2026.01.31
루미나아트홀
민준 역","어느 60대 노부부 이야기
2024.12.13 ~ 2025.03.02
JTN 아트홀 1관
지훈 역"," 썸데이
2024.06.05 ~ 2026.01.31
무하아트센터
김이암 역","인사이드 미
2023.03.18 ~ 2023.08.20
(x)플레이더씨어터 (구,마로니에 소극장)
진혁 역"
244,김도희,,,,actor_images\55372.gif," 〈테이크 오프〉
2025.11.14 ~ 2026.02.01
대학로 스타시티
나여라 역","판타지 재난＇1초＇
2025.07.05 ~ 2025.08.17
한전아트센터
강예린 역","6시 퇴근
2025.04.05 ~ 2025.06.29
링크아트센터드림 드림4관
최다연 역",,
245,이든,1980.05.09,,http://www.facebook.com/jongun.lee | http://twitter.com/mooindo10,actor_images\26114.gif," 〈테이크 오프〉
2025.11.14 ~ 2026.02.01
대학로 스타시티
나지원 역","6시 퇴근
2025.04.05 ~ 2025.06.29
링크아트센터드림 드림4관
안성준 역","6시 퇴근
2024.05.17 ~ 2024.08.11
대학로 SH 아트홀
안성준 역","월하가요 - 강릉
2023.06.08 ~ 2023.06.14
강릉 선교장","6시 퇴근
2020.05.22 ~ 2020.07.26
JS 아트홀
안성준 역"
246,오승희,,,,actor_images\51225.gif," 〈테이크 오프〉
2025.11.14 ~ 2026.02.01
대학로 스타시티
나여라 역","6시 퇴근
2025.04.05 ~ 2025.06.29
링크아트센터드림 드림4관
최다연 역","6시 퇴근
2024.05.17 ~ 2024.08.11
대학로 SH 아트홀
최다연 역","임대아파트
2023.03.01 ~ 2023.04.30
대학로 공간아울
선영 역",
247,배윤,,,,actor_images\56363.gif," 〈테이크 오프〉
2025.11.14 ~ 2026.02.01
대학로 스타시티
구해진 역",,,,
248,이하연,,,,actor_images\56364.gif," 〈테이크 오프〉
2025.11.14 ~ 2026.02.01
대학로 스타시티
나여라 역",,,,
249,소연,1994.05.04,,,actor_images\42070.gif," 〈테이크 오프〉
2025.11.14 ~ 2026.02.01
대학로 스타시티
나여라 역","6시 퇴근
2025.04.05 ~ 2025.06.29
링크아트센터드림 드림4관
최다연 역","매직 어드벤처
2018.01.12 ~ 2018.02.18
소월아트홀
올리비아 역",,
250,김록현,,,,actor_images\42607.gif," 〈테이크 오프〉
2025.11.14 ~ 2026.02.01
대학로 스타시티
나지원 역","어서 오세요, 휴남동 서점입니다
2025.03.01 ~ 2025.03.31
루미나아트홀
승우 역","NEW 망원동 브라더스
2024.08.03 ~ 2025.03.02
NOL 유니플렉스
삼동이 역","1919 필라델피아
2022.07.15 ~ 2022.07.31
용산아트홀 대극장 미르
딘 신부 역","차가운 심장
2019.01.25 ~ 2019.02.03
성수아트홀"
251,이태이,1990.02.27,,,actor_images\28618.gif," 〈테이크 오프〉
2025.11.14 ~ 2026.02.01
대학로 스타시티
임선우 역","제19회 DIMF 창작지원작  〈셰익스피스〉 - 대구
2025.06.28 ~ 2025.06.29
대구문화예술회관 비슬홀(소극장)
그린 역","［피크닉#6］스파이
2024.09.26 ~ 2024.09.28
이해랑 예술극장
X 역","스파이
2024.08.06 ~ 2024.10.27
이해랑 예술극장
X 역","6시 퇴근
2024.05.17 ~ 2024.08.11
대학로 SH 아트홀
장보고 역"
252,김찰리,1992.01.31,,http://www.instagram.com/the_seokjoo,actor_images\44855.gif," 〈테이크 오프〉
2025.11.14 ~ 2026.02.01
대학로 스타시티
구해진 역","6시 퇴근
2025.04.05 ~ 2025.06.29
링크아트센터드림 드림4관
윤지석 역","탐정케이：수인마을 살인 사건
2024.11.09 ~ 2025.02.02
예그린씨어터
푸욱 역","NEW 망원동 브라더스
2024.08.03 ~ 2025.03.02
NOL 유니플렉스
오영준 역","6시 퇴근
2024.05.17 ~ 2024.08.11
대학로 SH 아트홀
윤지석 역"
253,리키,1995.02.27,,http://twitter.com/T_Ricky_T,actor_images\36220.gif," 〈테이크 오프〉
2025.11.14 ~ 2026.02.01
대학로 스타시티
구해진 역","6시 퇴근
2025.04.05 ~ 2025.06.29
링크아트센터드림 드림4관
고은호 역","총각네 야채가게
2014.11.21 ~ 2015.01.01
KT&G 상상마당 대치아트홀
박철진 역",,
254,박시환,,,http://cafe.daum.net/parksihwan | http://twitter.com/sihwanpark0730 | http://www.facebook.com/boltguyparksihwan | http://www.youtube.com/channel/UCNjoMs4FufSZToe9Ttcrbzg,actor_images\33892.gif," 〈제임스 바이런 딘〉
2026.01.09 ~ 2026.03.01
극장 온
제임스 역"," 〈테이크 오프〉
2025.11.14 ~ 2026.02.01
대학로 스타시티
임선우 역","막주금라이브 Vol.38 [울림프렌즈]
2025.02.28 ~ 2025.02.28
카페 PPnF","선천적 얼간이들
2024.09.14 ~ 2024.10.27
KT&G 상상마당 대치아트홀
가스파드 역","6시 퇴근
2024.05.17 ~ 2024.08.11
대학로 SH 아트홀
장보고 역"
255,최유민,1995.08.23,,https://www.instagram.com/u_minnnnnnnnn,actor_images\54239.gif,"송승환의 가족 〈호두까기인형〉
2025.12.06 ~ 2026.01.25
올림픽공원 우리금융아트홀","정글북
2025.07.08 ~ 2025.08.24
올림픽공원 우리금융아트홀"," 〈베르테르〉 25주년 공연
2025.01.17 ~ 2025.03.16
디큐브 링크아트센터
앙상블","정글북
2024.07.16 ~ 2024.08.25
올림픽공원 우리금융아트홀
꽃사슴 역",
256,이정민,1996.01.19,,https://www.instagram.com/beluga__lee,actor_images\49848.gif,"송승환의 가족 〈호두까기인형〉
2025.12.06 ~ 2026.01.25
올림픽공원 우리금융아트홀","베어 더  (bare the musical)
2025.06.03 ~ 2025.09.14
두산아트센터 연강홀
잭 역","시라노
2024.12.06 ~ 2025.02.23
예술의전당 CJ 토월극장
앙상블","정글북
2024.07.16 ~ 2024.08.25
올림픽공원 우리금융아트홀
늑대대장 아켈라 역","그날들 - 안성
2023.10.06 ~ 2023.10.07
안성맞춤아트홀 대공연장
앙상블"
257,구다영,1992.06.29,,https://www.instagram.com/9dayo2 | https://youtube.com/@9542world?feature=shared,actor_images\54231.gif,"송승환의 가족 〈호두까기인형〉
2025.12.06 ~ 2026.01.25
올림픽공원 우리금융아트홀","정글북
2024.07.16 ~ 2024.08.25
올림픽공원 우리금융아트홀
비담뱀 카아 역",,,
258,강희윤,1998.10.27,,http://www.instagram.com/hee__liebe/,actor_images\54673.gif,"송승환의 가족 〈호두까기인형〉
2025.12.06 ~ 2026.01.25
올림픽공원 우리금융아트홀","신데룰라 이야기 - 수원
2025.04.18 ~ 2025.04.20
수원문화원(빛누리아트홀)
신데꿀라 역","신데룰라 이야기 - 수원
2024.12.07 ~ 2024.12.08
정조테마공연장
신데꿀라 역","메밀꽃 필 무렵
2024.10.11 ~ 2024.10.20
백암아트홀
책 읽어주는 소녀 역","정글북
2024.07.16 ~ 2024.08.25
올림픽공원 우리금융아트홀
아기 원숭이 역"
259,류정훈,1985.07.20,,,actor_images\22768.gif,"송승환의 가족 〈호두까기인형〉
2025.12.06 ~ 2026.01.25
올림픽공원 우리금융아트홀","정글북
2025.07.08 ~ 2025.08.24
올림픽공원 우리금융아트홀","정글북
2024.07.16 ~ 2024.08.25
올림픽공원 우리금융아트홀
몽키몽 역","이상한 과자가게 전천당
2023.01.19 ~ 2023.03.01
성균관대학교 새천년홀
재섭의사 역","용의자 X의 헌신
2018.05.15 ~ 2018.08.12
예스24스테이지 1관
토가시 / 쿠도 역"
260,장경원,1981.06.28,,,actor_images\27139.gif,"송승환의 가족 〈호두까기인형〉
2025.12.06 ~ 2026.01.25
올림픽공원 우리금융아트홀","정글북
2025.07.08 ~ 2025.08.24
올림픽공원 우리금융아트홀","6시 퇴근
2025.04.05 ~ 2025.06.29
링크아트센터드림 드림4관
노주연 역","정글북
2024.07.16 ~ 2024.08.25
올림픽공원 우리금융아트홀
호랑이 시어칸 역","디어 에반 핸슨
2024.03.28 ~ 2024.06.23
충무아트센터 대극장
래리 머피 역 스윙"
261,도율희,,,,actor_images\28333.gif,"송승환의 가족 〈호두까기인형〉
2025.12.06 ~ 2026.01.25
올림픽공원 우리금융아트홀","고스트 베이커리
2024.12.19 ~ 2025.02.23
두산아트센터 연강홀
순영 역","하데스타운 한국 공연 - 부산
2024.10.18 ~ 2024.11.03
드림씨어터
운명의 여신2 역","하데스타운
2024.07.12 ~ 2024.10.06
샤롯데씨어터
운명의 여신2 역","미드나잇
2022.12.15 ~ 2022.12.31
이화여고 100주년 기념관 화암홀
플레이어 역"
262,박정민,2000.12.22,,http://www.instagram.com/188_makdaegi,actor_images\56424.gif,"송승환의 가족 〈호두까기인형〉
2025.12.06 ~ 2026.01.25
올림픽공원 우리금융아트홀","정글북
2025.07.08 ~ 2025.08.24
올림픽공원 우리금융아트홀",,,
263,양창규,1988.04.12,,,actor_images\33788.gif,"송승환의 가족 〈호두까기인형〉
2025.12.06 ~ 2026.01.25
올림픽공원 우리금융아트홀","정글북
2025.07.08 ~ 2025.08.24
올림픽공원 우리금융아트홀","정글북
2024.07.16 ~ 2024.08.25
올림픽공원 우리금융아트홀
타바키 역","메밀꽃 필 무렵 - 대전
2023.10.13 ~ 2023.10.14
대전시립연정국악원 큰마당
땜장이 역","메밀꽃 필 무렵 - 춘천
2023.09.09 ~ 2023.09.09
춘천 강원대학교 백령아트센터 (구 백령문화관)
땜장이 역"
264,김연서,1999.09.03,,https://www.instagram.com/y_dubu99,actor_images\54234.gif,"송승환의 가족 〈호두까기인형〉
2025.12.06 ~ 2026.01.25
올림픽공원 우리금융아트홀","정글북
2025.07.08 ~ 2025.08.24
올림픽공원 우리금융아트홀","정글북
2024.07.16 ~ 2024.08.25
올림픽공원 우리금융아트홀
아기 원숭이 역",,
265,박가람,1990.10.09,,,actor_images\46461.gif,"송승환의 가족 〈호두까기인형〉
2025.12.06 ~ 2026.01.25
올림픽공원 우리금융아트홀","IJCF 창작 〈켈로〉 - 인천
2025.09.05 ~ 2025.09.07
인천 중구문화회관","하데스타운 한국 공연 - 부산
2024.10.18 ~ 2024.11.03
드림씨어터
운명의 여신3 역","하데스타운
2024.07.12 ~ 2024.10.06
샤롯데씨어터
운명의 여신3 역","여섯 여왕과 함께하는 여민락콘서트 - 세종
2023.05.31 ~ 2023.05.31
세종예술의전당(세종특별자치시)"
266,황민,1999.10.05,,https://www.instagram.com/auspicious__min.99,actor_images\54380.gif,"송승환의 가족 〈호두까기인형〉
2025.12.06 ~ 2026.01.25
올림픽공원 우리금융아트홀","정글북
2025.07.08 ~ 2025.08.24
올림픽공원 우리금융아트홀","삼거리슈퍼스타
2024.05.01 ~ 2024.06.04
스타스테이지
왕근성 역","써니텐
2022.07.08 ~ 2025.02.28
대학로 하마씨어터
멀티 역",
267,함영석,1996.05.22,,http://www.instagram.com/oxeokh,actor_images\56427.gif,"송승환의 가족 〈호두까기인형〉
2025.12.06 ~ 2026.01.25
올림픽공원 우리금융아트홀",,,,
268,심다인,,,,actor_images\56425.gif,"송승환의 가족 〈호두까기인형〉
2025.12.06 ~ 2026.01.25
올림픽공원 우리금융아트홀","정글북
2025.07.08 ~ 2025.08.24
올림픽공원 우리금융아트홀
스윙",,,
